authorID,h_index
2194489690,2
2141397313,32
2112987845,12
1986721882,4
1806507850,2
2109965745,11
2106493386,12
2174849191,9
2160788988,3
2640746254,1
2029892300,9
2276524861,7
2296193935,1
2303170331,10
2167769254,8
1915632865,5
2761570828,1
2021766673,14
292064868,3
2365626161,1
2135787577,6
2346996732,1
2616492985,1
2163912814,2
2096441027,4
2229494073,2
2828204695,2
715770410,2
2126188037,44
56997462,5
2153261079,8
2589340065,1
2239655946,34
1572093800,3
2438660206,4
2136908531,3
2141114504,8
2139428333,3
2485776277,1
734760348,14
686166469,9
2129292713,2
2098915110,8
329825756,5
2050188256,11
2884602544,1
2565080924,4
2277725597,1
2498853866,2
2128366029,28
2228883992,2
287197023,2
2132539731,30
2138859938,5
2212675816,18
2798282682,1
653659210,16
2420546668,2
2466598685,4
1912358229,5
2734725252,1
1897500060,11
2134553900,9
2113722751,5
2130640042,30
2125839722,10
2111141829,6
2244268769,2
2107460205,2
2160742983,7
2100231300,7
2525434185,7
2026521883,10
2125917323,4
2077923765,3
2229793557,1
2370981005,1
2401536639,2
2143519154,6
2155056008,3
2148579551,2
76297669,15
2003907699,39
2160440068,17
82543062,1
2280259755,1
2108232145,55
1849752884,2
2204263598,13
1977400439,7
157918779,7
2143078625,6
62832231,5
2054017781,8
2187634136,3
2860731209,7
2593949483,1
2112914400,19
2160937790,4
256064086,2
2150534985,2
37796767,6
2165715901,2
49787766,5
2126678344,18
165627678,9
2231643038,1
2066664150,25
2131324161,1
2643013243,1
2018949663,3
2122125666,3
2227920884,41
1251309621,4
2116912005,19
2290215370,14
2126938541,5
2110219690,27
2227377840,1
2171574696,5
2107139399,4
2142461160,2
2073742135,6
2231504258,1
2038861722,2
2141920630,7
2111246749,55
1932222729,7
2078690988,3
2065403502,27
2231610033,1
2665472759,1
2262889307,4
2133998545,11
2108519086,2
2016665983,26
2288467937,4
2573960238,5
2159056620,2
2169380693,3
2527253098,23
2152298619,5
2037902109,6
221220150,8
2125616510,10
2594024164,2
2204980254,6
2317431633,1
2165911729,10
2285219901,2
2143963638,7
2710541995,58
2149946653,4
2297961078,2
2507818965,10
2050411723,28
2489391597,1
2117525257,1
2565778297,4
2112167796,26
2617428264,5
2159161402,8
2164432709,8
297632427,6
151182526,11
2278253445,2
2132566049,1
2155790032,9
2137377489,8
1488309641,5
1855508071,4
2163264952,25
617255851,17
991077460,2
261161549,2
2144798812,4
1975437683,4
2264646972,25
2126236173,14
603576425,6
2667882070,3
2094271208,7
2226682959,2
2105191429,10
2345889923,4
2155000027,6
746483644,32
1999825043,10
2138017780,12
2893842878,6
2045823121,15
2135150587,7
2034034540,2
2365933684,1
2128175093,9
2061122346,4
1987903383,6
2163376904,57
2278811284,2
2136475419,2
2181441469,1
2112102700,7
1988272401,3
2320526698,1
2106636046,9
2106902366,2
2898507140,1
2141868871,15
2405130334,5
2303264154,25
1223558746,6
2204437675,21
2126194040,58
1428067848,7
1991697761,7
2310193574,1
2035994233,4
2114706035,3
2621347785,1
2122430990,2
2243408703,5
2075941232,7
52069335,4
210984517,3
884956711,3
2166246191,7
168433812,3
2543468498,1
2276593997,1
2053431799,12
2123231290,9
2129403058,32
2654477744,4
2014794659,7
142927291,17
2168065791,24
2294065242,12
2275548601,3
2001255070,16
2091843236,43
2162153058,23
1992899786,2
2126452252,19
2761987189,2
2150356527,5
2309789896,62
2007765716,9
1772382625,3
2113375982,2
2142081267,2
2095984267,2
2905504825,1
2465557309,17
2124275409,14
122708964,6
2105316356,4
2161702198,7
2152856835,4
2565830288,2
2229495656,11
2105702443,1
2007156077,4
135628348,16
2590939428,2
255174501,8
2588509878,2
2344498194,4
2389782161,3
2765173520,2
291396532,26
2106698597,36
2054649568,11
2270390823,1
2566877652,4
1093003583,10
2139541997,1
2237833692,3
1984776083,2
2530274565,4
254077244,15
2265567821,3
2087652808,5
2170086701,12
62435648,10
2272772615,3
2419703472,5
436796125,5
2124625384,10
1976684924,2
181208425,34
2103044587,2
1838078418,7
2249098709,3
2162430436,1
80563339,9
2012920330,8
313777064,12
1239482722,22
2501217153,1
2778236090,15
2893320740,4
2410124254,2
2014250644,8
2461529348,1
2125702931,2
2607790728,1
2230005341,2
2109328216,2
2157346585,2
2578124807,1
2159707146,22
2127501912,3
2549588230,4
134378658,7
2461163460,41
2111772148,6
2563964829,1
2052672109,6
2893003638,9
2508501994,1
2145989877,4
2124314135,5
2099007890,31
2737708910,6
1951693206,9
1975238517,4
2398191886,2
2346867471,2
2227690479,1
2310334552,15
2039156170,12
1918294817,7
1896520792,10
2018864361,1
2516870497,1
327787729,1
2687563497,2
1159116399,19
1841078877,2
2112584304,9
2135887916,4
2168590706,18
2102932776,4
2251363531,2
2089477367,3
1969217404,9
1923664199,11
2255111588,11
2257893379,51
2004898770,77
2670968651,3
156595439,5
2097926618,3
2324431845,9
2574478486,1
2104163988,11
1970890232,7
2113090357,34
84436488,19
1588735894,8
2224118896,2
232763432,5
2139328464,1
2128408153,17
2079027686,18
2760748481,1
163464181,1
2120548905,14
2642300611,3
2553521434,43
208646584,21
2303889740,2
2647501830,1
2135776136,10
2151077451,8
31504773,2
2463933433,6
2113524970,23
2403946455,11
2321243681,3
2227538099,1
2072044949,10
2905653031,4
2063055450,10
216480167,6
2503784793,3
1971771272,7
1961675454,5
76130441,4
2022250855,4
2093674078,9
2120989405,7
321614619,3
2143820524,4
2020969025,5
2561149022,1
2034794439,8
346291537,35
2535239028,1
2277167152,1
2626158339,1
2036477481,11
1998943234,11
2030712297,5
2721490835,1
2127375376,12
2417421997,2
2363596416,1
2552191537,2
2196501218,14
2646547647,1
2421595974,13
2130442212,11
2115484842,8
2232419962,4
2071653228,7
218680036,14
2331009836,1
2277544403,1
2788006997,9
2478821215,1
2561563314,1
2337872067,1
2193646990,4
2462571268,3
2442301337,2
2194375565,6
1588632091,2
2123314411,6
2074095586,2
2568834946,2
2100328347,11
2513145446,7
2170829982,37
2069139909,11
2162206053,5
1760189717,3
2809890967,6
2663906359,1
1993580999,13
2060846545,15
2168342622,8
2513741387,1
2145685950,8
2114950282,4
2171918976,1
1769891118,2
2142347517,3
2005970336,11
2137509507,2
1976465317,55
2075603469,5
2342397337,2
2275961539,1
2304191297,1
2134457129,41
2042555513,1
2123119879,4
1965494032,5
2130948796,19
2160648057,25
2101535396,6
2106575660,5
2103936293,18
2398379842,1
2137001350,6
2741979696,2
2113702159,4
2325650439,3
2273706793,2
2283296091,1
2751749511,2
2308869103,10
1964662896,6
2224980065,3
2163098005,6
2408227279,1
581918047,9
2142112308,18
2005460492,4
2103984895,18
2048426877,13
2107585216,3
2111712927,5
2229175198,1
2141782809,27
2034166134,3
2082545482,2
2096705534,15
2159275361,6
2228368902,1
2293365944,1
2078232270,3
2096838393,7
2138154126,5
670608701,4
1653273137,16
1252157952,4
296851865,20
2096854496,39
2235742034,1
1960198002,4
2549844304,2
2134566443,4
273791572,4
422621708,14
2347021383,2
2118942015,12
1968012076,7
2082522622,11
2305809938,16
1999299527,31
241487482,1
2531010626,9
2103709473,11
314923895,6
2271297387,5
285135145,11
2772684994,1
2335677197,1
2164800350,2
297471816,28
2515618813,1
2279575297,1
2401829959,2
1995461677,7
2168986198,8
2236789276,30
2091969781,2
2344878176,1
2162250431,3
2146999037,7
2012285888,10
2554118719,84
2136492450,21
2161427875,17
2170546220,2
2512011810,20
2097429769,11
2091850142,15
41591202,4
2527154964,2
1988841824,27
2263553604,4
1990248169,8
2131545305,11
2567664405,1
2400615154,4
2512083204,5
2029183671,24
2186238986,33
2526721726,4
2329139200,12
2103164722,8
2149582598,22
2708995420,1
2326710651,1
2206976295,33
2565608204,1
269704811,5
118046512,2
2227515126,2
2167351846,31
2734333267,2
2225638692,27
2048020666,34
180733985,4
1611642434,2
1983551939,2
2280014069,1
304954121,3
2692108664,1
2160021334,17
2788761673,1
1998629330,1
2200621518,2
323966387,2
191838958,6
2042571885,34
2341788800,3
2171286662,2
2525691156,1
2344271645,1
2276386753,2
2761790123,3
108848975,9
2226766330,1
2471583822,2
2690064415,22
2120878211,18
2261596756,3
2569981959,2
2128411773,9
2110073737,11
2444474037,8
2241299079,3
2050699945,6
414990227,5
2104937423,75
2099800015,12
693882532,75
2115584295,12
2397196585,6
343609774,2
2252472228,2
304573413,2
1853234685,54
2131095813,15
2134037497,6
349820447,15
2245523574,1
389011198,55
85471179,32
2191157147,1
2674855409,1
2215687522,1
115793380,6
2122976195,3
888339103,7
236063756,82
2157722954,17
2577130320,1
1789813402,8
2138366626,5
2114531493,4
2303987350,12
2134548634,30
2084739753,1
2072304362,3
2529626774,1
2106411427,4
2103514631,4
2135747819,5
2207237751,2
2365231030,1
1891693825,5
2029592694,8
2122370205,2
2104393365,12
2572940748,8
249167249,3
2898536307,1
2108781535,1
2289467056,24
2250264240,1
2394901950,1
2111090323,5
2155784815,6
2219448601,3
2469462003,68
2142761823,5
2317889125,3
2612332724,1
2090344270,5
2215213302,6
2077026403,2
346276829,6
1999673734,9
2425016896,5
2226056148,25
2169945152,5
226679559,31
2559232863,17
2613429418,1
2053426450,11
1970484858,14
2260664707,2
2223216186,1
1069586648,12
2172446449,50
2208367405,2
2021378241,3
2098733010,3
2701567561,33
2055603077,27
2138006548,12
2172022194,66
2277047537,1
2150940030,2
2113277165,5
2565220618,13
2865352150,6
2240794271,2
2000221571,2
2198487927,3
2333586589,17
2098912864,2
2146531312,25
2011127912,3
1965177565,4
2130050902,7
2231746755,1
2139727547,7
2416242400,1
2002614668,8
89887670,8
683273356,13
2263238874,1
2079167571,7
135551376,7
2098016783,4
2058088553,13
1859118659,18
2154522928,9
2414787021,16
2272596462,7
2025817428,4
2126508616,7
1996615839,8
2020004351,19
2150711235,5
2214361392,4
2706166075,6
2289119235,2
2049487197,5
2127564368,14
2671697567,1
1994023898,3
1998807154,3
1215215975,6
2780659664,12
27695981,6
42229323,4
2811105101,2
2786312095,1
2437847565,2
1359818660,4
2169874579,6
182616726,1
2308373767,24
2336365331,59
2590543916,29
2106944876,6
2776258893,9
2111313269,6
2047035965,9
2290297351,10
302195944,11
2053621999,4
2105458675,15
2226969695,1
2171525095,9
2101994806,3
2345911439,1
2518308664,1
1894386923,20
2170974436,3
324693892,7
2514125905,1
2139581557,6
2229585979,2
2226114378,3
2201922993,8
2063626586,1
2658388077,9
2210726128,8
2683404858,5
2133832600,2
2563811556,2
1151181772,9
2095222986,3
2556980190,2
338498414,1
2608603133,1
2165431052,2
2279471341,1
2152696035,2
2035631919,3
2302712267,22
2129304762,30
1483638253,1
1221974243,4
2056443790,5
2130558693,18
2108043541,14
2228457637,9
852152013,11
2778585386,2
2170745366,7
269958979,38
2165420195,5
2740526195,2
2043347942,2
2141283251,36
2588364134,1
2147216009,2
2482917240,1
2172016826,4
2133433449,52
1978008809,15
2124377286,17
1336704705,4
2305053825,3
314987981,8
1988094950,3
2469356263,2
2119987420,9
1923945861,2
1541827326,4
2110486827,2
2032068375,14
2146888869,4
2617407914,6
2219936509,4
2568662525,1
2122799609,12
293005799,12
2238228467,7
150098212,6
2425421720,2
2150747089,8
2894464896,1
1268029782,8
1963787485,2
2143501077,9
1379629093,4
1985836581,1
2102523405,6
1936830846,23
2028959055,5
2073740359,2
2101470181,11
2578692884,1
321818131,20
2166363229,4
2109130576,1
2142451846,6
36378520,22
2230236063,2
2503063496,3
2146792818,11
713066814,23
248909430,5
2178806297,13
300748100,7
2071687491,6
2798513225,1
2636485743,1
2647772996,5
2467834140,21
2160906436,16
1669960346,1
1978423648,3
2435890495,1
2128826127,3
2252691283,5
2070332266,6
1384276614,16
2282890742,1
2061813290,22
2104162664,6
2504033641,1
1993449033,11
2058901196,30
2129615575,11
2199623621,5
1975178758,13
1973305793,12
2020831452,4
73357511,25
2137842851,1
2163626836,2
2136136755,8
2476784219,1
2557452593,1
2462429032,5
1803745773,9
2179727527,26
2168733397,27
2779502333,12
2525587584,9
2113314497,23
2049581242,1
2424039265,4
2167762855,6
2609018118,1
2622581947,2
2282878597,3
2065625292,20
1994979386,2
1971534771,6
2715242225,5
2103978380,4
2024659624,1
2127557085,2
2106217316,11
2526613056,1
2128420440,2
2160429458,4
2237806140,11
2543898177,2
2151607511,11
2385352515,18
2466536773,66
2304637128,6
2187390627,17
311821051,2
2439935971,22
2125413284,5
634280958,34
2122859864,4
2074837513,11
2299351532,4
2408733172,1
2342675261,1
1220469526,15
2017396713,4
1805727356,1
1894328807,17
1509219429,20
2143500520,2
2327634077,1
2521126552,1
134074469,5
2139067110,9
2731891757,1
2149313474,17
2232471391,2
2531014838,14
2127940028,6
2276577504,2
2160535531,9
2275654603,2
1982376769,32
2827546013,5
2054084270,3
2263473390,3
2011571799,14
2857159101,63
2130840693,20
2308408822,15
2763082628,3
2115999401,29
2226826543,2
2144308065,6
2342494979,1
2117210657,11
2750865748,1
2103383548,5
1983804162,17
2003019908,3
2107159365,8
2087162045,23
2175398660,14
2178563247,12
2642585174,2
2119636963,8
2063105253,3
2307127579,1
2741715329,68
1785337623,6
2153499173,9
2091812842,7
2162722067,4
2023149865,3
2115743355,5
2584371827,2
2269138361,11
2870482108,3
1971489168,4
2423016075,3
2650596248,2
2145080533,1
2149956872,6
2149173883,1
2420496425,13
2170386873,27
683350096,64
2616792978,12
2231661645,1
2550882201,1
151507104,4
2236413454,4
2148283403,8
2553379431,23
2255931578,1
2117150839,5
2098276490,3
2252340793,1
2147645207,11
2232109784,10
2906979999,2
103756503,15
2035836194,14
2559637596,4
2228186652,1
2022971793,33
284687890,7
2305199139,12
2133512727,15
2028710383,2
2510078093,2
285140879,8
558499169,13
2567290791,4
2133149326,3
1993936973,1
2508008607,1
2230632051,2
1992595441,6
2140504771,29
2892457925,3
2646430932,1
2892382363,5
2198740901,17
2479150170,6
2056340623,4
1882544456,7
1991587134,16
2203677709,2
1130642014,1
2337458681,2
2051395710,18
1963649649,6
2616632850,1
2109209795,16
2570264282,1
1975723477,2
2404497996,2
2043226867,8
2042134473,6
2064780177,3
683639875,23
2090625939,20
2162597567,22
2125563011,2
1981561543,21
2098368580,28
2159959948,1
2133406749,4
2149038401,25
2046978961,1
2162277778,4
2609596239,10
2197832930,5
2479880772,1
2173012791,3
2021383003,42
2501926724,5
2007098606,8
2315427249,2
2225810797,2
2740249472,30
2067709947,15
2169103665,3
2007297268,2
2162712818,15
2893148838,65
2119171673,54
2245972193,2
2530702647,9
2825595194,1
2435698999,1
2096121522,2
2222951081,2
2502128134,1
1966508192,1
2313560929,33
2007168782,4
2102047142,27
2154972854,15
2229489571,3
2015463681,5
2668323325,19
2655387188,1
2524990308,1
2469844614,12
2399001734,1
2851238007,6
2119009883,4
2164655109,4
2000264407,27
2114746180,3
2196562157,9
2001450114,10
1849760942,1
1594411892,16
2150201213,14
938266684,8
2232236934,1
2577679836,3
150907305,2
2114433773,8
2077857921,3
2154474637,4
2101984334,8
2139679257,29
2627292199,6
2288623429,1
2035058133,24
2313926075,65
1822667284,44
2171624153,25
1744179733,4
2083952408,5
2118784032,7
1921831694,4
2152775311,21
2298201484,40
1995539046,80
980959745,12
2148621003,17
2761779108,7
2081001970,1
2231349318,3
925254732,3
2035160239,3
2480977774,3
221201208,25
123199183,1
1978505369,5
2171869643,1
1999918105,3
1037503010,5
2308820543,9
2068610574,5
2094243775,5
2099464029,5
2853872036,11
2082604381,7
2100010047,2
2212485081,5
1951066609,10
2256626592,15
2266488428,6
2222152000,1
2149223394,3
2083262784,10
2088825478,18
338822249,4
2245045715,24
2311107286,1
1985303678,11
2215721607,3
2246805180,8
2133401638,6
2162432799,9
2143428019,12
2258159562,2
2611100594,1
2132303195,10
405223864,6
1855551318,17
877164302,4
2719898962,1
2096344404,5
2140978245,4
235786262,2
1974023567,12
2649763864,2
2519518792,1
2251559927,10
2641094839,8
2116930235,7
2407896538,2
2164209038,5
80150913,2
2225604247,1
2222016588,4
2102860759,33
1973811310,31
2432916505,4
2231450049,4
2081319383,8
2307848094,7
2233772411,57
1356900805,2
374558156,14
2042317945,4
2223374575,7
2113763167,29
1982267833,5
2076915502,8
2063928869,27
1519795746,3
2162402631,3
2120758054,1
2153404157,1
2138105835,21
2572805075,4
2571350944,12
2295603044,10
2238786576,14
147044506,19
2306030925,3
2007427046,4
2118097631,4
2025406459,67
2581058052,1
1934904246,12
1823348130,68
318886661,2
2202756733,19
2461682837,5
1981481983,5
1983891113,8
693122990,27
318812549,11
1252379158,1
2113686641,1
347010228,12
2096891864,1
2047365775,34
2651515377,1
2048375198,15
1274267469,1
2037051173,1
2568630778,31
2173319836,1
2084601050,4
997878525,18
2110123836,17
2098926005,10
2231288235,2
1997384166,10
2096020049,7
2125022246,8
2155591152,2
2170198526,34
2021412040,31
2117183280,3
1589800172,5
2190102095,23
2806249838,7
2336470266,109
2510834232,1
2114926780,1
1989898455,2
2303099812,9
2511130944,3
139240213,4
2142271134,18
2341943104,38
2152738020,6
2225699405,6
2097917010,10
2124370546,14
2083145520,3
1970579125,5
2169283660,5
2649290701,2
2126679588,13
215192266,3
2295799744,11
728664300,26
2111640408,50
2547628895,1
2162160324,4
2206875137,9
2141431956,6
2658642655,2
2168373225,60
2470725018,3
2626362253,2
2637261908,1
323552231,5
2395752868,22
2232312411,4
2052067673,5
1525632204,22
273130470,4
1888879731,3
2157954944,7
2319727508,1
2163697618,9
2220642835,4
2039163769,54
2072450363,3
2051685648,3
340387646,4
1997177236,2
79625100,4
1974939445,19
115373866,16
346143341,3
2735164156,1
2894419675,1
2556101193,3
2018191853,14
2837872345,9
2817153276,2
2147994538,11
2118767760,17
2511276872,2
2684372239,7
2114811368,2
2226183506,76
2126848997,3
325537935,28
2145494366,13
1927766720,1
2192531829,16
2684846938,6
2185973932,2
2223856730,6
2799195564,2
2764707345,3
674901608,12
2117508834,7
718418865,34
2907080756,2
2151053071,6
2478087282,31
2650961917,3
2301721558,1
1032872699,2
2305752240,2
2203648140,4
2152080970,2
2192322344,10
1591791038,3
2531463744,3
2084655761,6
2279811878,2
2223195541,2
312815727,1
2170095032,3
2096378579,13
2777807642,40
2106972172,9
1973764437,6
2099712820,5
2597575422,1
2128895898,7
2250907411,9
2336234102,70
2558457115,1
1387516093,2
2121952666,3
2114231509,9
2222833222,3
304852267,3
2278040149,1
1967730572,4
2906472494,21
2111357212,6
2098032925,10
2142012444,4
2099609811,2
2069255843,3
2137210196,24
2108789346,4
162133284,31
2162586477,4
2142800256,3
1499625148,4
1138823971,4
2166341251,43
2169649138,36
2907539131,3
2025784176,10
2229977093,1
2078000578,38
2675936688,26
2333395905,15
2608854917,5
2122703829,30
1976303219,25
2135225707,5
2033422147,14
2285251373,1
919797284,7
2116730636,3
408910105,1
2121066561,8
1939433529,4
2269486268,3
2023618316,3
2545772039,1
1369151193,2
2781239462,1
2101482356,16
2162603375,5
2460374574,3
1964023207,3
2124114720,6
2586636148,1
2222463326,1
2108719851,41
2302676805,8
2281625309,1
2222134874,3
1973874279,8
2037204836,1
2600955134,1
2003498182,7
2097737727,4
303523216,12
2106048399,1
2305908207,6
1883547888,12
1997546285,4
2286606777,2
2136354905,28
2063479025,6
287162263,43
2606354321,1
2141202941,9
30865103,4
2186761576,2
1973383652,5
2238903214,44
2231014237,1
2405101405,8
2130662160,4
2153513801,15
2103847036,3
2483751940,1
2512154228,2
226449526,4
2060134365,5
131738572,27
2146354677,13
2112825853,3
2466117086,1
2345159004,2
2138520815,4
2155080605,6
88036510,34
2508419929,2
2268205742,1
1414093301,10
2505057876,11
2038751420,2
2019345881,5
2286593081,10
1991471210,13
666277835,60
1994752294,7
2030615364,4
2131652209,9
2159642242,1
2025996706,40
2180001595,32
2073693582,7
1141120614,4
257614635,2
2303322011,6
2132649061,3
2172307374,20
2228289563,1
2029000170,1
98312222,5
1047741012,20
2475489285,1
2132275710,5
2123227413,4
2214997370,21
2021617685,8
2779858465,2
574844396,40
2006259831,3
199977402,6
2147699520,20
2147186042,9
1971354611,42
2798442810,8
2136067301,5
2130577783,13
2022840042,26
2315831081,5
581711608,12
2145846308,2
2407938130,1
2421739981,14
2324386065,6
2087847792,41
198352485,17
1974533070,6
2093540745,3
2125170366,19
2203655610,2
2040963336,9
2175328908,3
2305739564,2
2155816217,15
2514727690,1
154216248,11
2019879866,16
2501006101,12
2098063512,2
1973928873,4
2106584463,1
2262145677,3
2150129769,20
2355285657,4
2117152209,3
2555383583,2
2613450934,20
2069307340,5
2084840259,12
2135515929,12
2402089825,3
742538449,35
2313798372,3
2168479319,21
2336529520,1
2137193188,15
2144278833,6
2303950229,5
2100404441,6
2140201651,1
2761233429,7
1995087864,3
2336905571,2
2044531097,26
1435078952,4
2808178753,2
2488459792,3
2158207543,2
100651960,8
2284818137,2
137008511,8
2011960784,13
2572378746,2
2590824364,7
289127100,37
2591885402,2
74710547,18
2344813891,16
2120843007,7
2467369282,8
2132641034,4
2300575310,6
2110323776,2
2891447394,1
1894365583,1
2168757681,19
2215455974,4
1796507730,3
2222758514,1
2167433806,67
2645278276,1
243162656,13
2163226705,23
1977816010,5
2109481234,12
2507497199,2
2583024778,17
2101651258,3
1927693006,24
2327413822,1
2283972171,1
2526495695,7
345878650,4
2243611860,3
2363804224,19
2093491511,1
2346454317,1
2066804790,8
2145621402,3
2639472484,1
2189488083,37
249004816,4
1265107078,5
1979317918,9
116669226,5
1978658817,8
2071498147,11
2332483826,4
2308981134,2
2099146317,23
2336400308,16
2677252910,1
2162443156,58
1976201549,9
2153257256,4
2170178724,2
2159304379,9
2231479324,1
2279302698,29
2307037869,38
2777935592,18
2231118288,3
2363634229,2
946512289,14
49964312,7
2783708816,1
422081791,4
2520229131,1
321613100,8
2015547266,22
2170236106,5
2124772813,10
304850782,11
2156058271,3
2268770951,14
2144964139,4
2806723115,9
253125522,8
2646529459,11
2100851688,3
2133140401,2
1985257208,11
2310736085,14
2108292140,10
2547682784,1
2308237447,2
2010325302,2
1964312015,2
2037782592,36
2522171969,3
2228533494,5
2032278143,3
2772167766,1
2116023058,10
2132831413,13
2722082487,3
2067218527,3
2304177393,20
2530205548,2
306443099,8
2156577514,2
2148341288,18
643579782,29
2122448357,16
2555988694,1
2403251609,1
2616829003,3
2171298347,22
2504716617,1
2223141393,1
2036720062,41
2098832476,1
76202843,33
1950649837,2
2570460564,15
2032963828,9
2017544108,14
1993459166,1
2462094061,27
2165471778,9
210727077,12
2094757042,5
208931610,7
2225322540,2
1987594312,4
2136486940,14
2160006705,8
2190459182,12
2191601957,10
2016025794,69
2337872060,2
2172126227,11
2032211992,47
2307921041,10
2176209005,5
2011269625,2
2517212383,6
2550960880,1
2199454166,6
2147782704,33
2727205891,1
214592530,11
2442926778,16
2148748949,17
2005675768,2
2130077105,11
1276762285,1
2018182019,7
165343851,2
1589525214,18
2140209713,17
2131942659,1
2789269759,5
1991172356,4
1778499972,7
2139459946,4
2616587013,2
2789814199,7
2779216080,8
2429227455,7
2801811621,1
2013591388,5
1986206451,22
2106878392,4
2306961181,2
2626412071,15
2293531426,16
2830859891,1
2120730189,9
2206795468,11
2096289790,13
2113547602,6
2834352452,6
109817732,7
2310880347,5
2109751855,3
2091763924,2
2190563230,10
2128234694,6
2579010224,1
2108161650,12
2138059221,52
2005745768,13
2817759251,3
1532927495,18
2272348776,5
2716949336,4
2045834226,19
2020471455,22
1917779154,15
2184642515,1
1066062767,11
2227175472,2
2137285835,4
2323260234,7
2050303426,4
2405982386,1
2137424546,14
2511631283,1
2032466494,13
2145386647,7
2149562339,1
2039011327,9
2143625290,17
2132722601,14
2062107790,12
2108746510,12
2131050548,45
2628940851,2
2106249529,8
2131879204,3
1857034261,14
54027764,34
2229901112,1
2513976441,12
2049861184,3
2398318832,1
2109478305,3
2109363269,15
2799083900,1
1979136307,2
2291418826,5
2672924062,50
229953618,2
2051551846,12
2145148279,9
43740531,10
2016371632,14
2150717394,2
2127022262,6
2560670332,2
2728447877,1
2270404765,5
2037114504,10
2571158047,1
2131579785,2
2144958237,9
2110161133,4
2822027521,5
2139673723,10
2153309589,3
2133989713,9
2019445222,2
2121141122,60
2143932111,2
2394825736,1
2235290814,9
2060855637,3
2152108146,11
318637253,5
2798957598,1
2711196180,4
2227351253,6
2575762653,2
1645219642,5
2232395575,3
272438685,10
1997054181,5
2423321368,3
2220607002,9
2112245181,1
182960659,7
2122873528,5
2061253480,54
2783119091,53
2094237138,2
2225796695,2
2627787859,3
2160840003,12
2580711824,2
2247486466,1
1537534734,18
1386963243,2
2712859737,2
2147801828,26
1912650943,16
1977010958,21
2094789577,8
1989939735,2
2534614376,1
2303787125,4
305473294,4
2126331946,10
2230121757,4
2080991039,2
2021314132,2
2031749609,18
2575610837,18
2310436065,3
2667578001,1
2054984713,4
2112184045,5
2143146856,5
2050080415,5
1968641582,7
2017385394,52
2227157205,1
2042028681,80
2736682404,6
2461745829,16
2006778276,7
2126660531,8
183654856,2
2233091681,3
2118153092,2
2020020419,5
48586412,4
2462237475,32
2191974599,12
2132436024,27
2032818268,25
2649472560,2
126856192,21
2222260738,2
2021138946,4
2125800575,54
2112618891,12
2091887378,22
2169725503,14
1988156768,5
2739559009,1
2098795994,3
2670225648,2
1893990205,55
2128970836,7
1598568665,8
1996103170,11
2513389962,2
2200802374,19
1965393652,11
2061986823,2
741032201,4
126262084,12
2166873099,2
296542019,2
2495780760,3
1963538968,8
2016412853,10
280525616,7
2087223715,3
2141134755,4
2361320256,2
1058152180,3
2108171752,10
2651696077,6
2152598047,20
2034776899,3
2731958838,1
1767030263,4
2279199446,2
41461496,37
2178652781,1
2562633998,1
335838717,12
2470993233,2
2106307890,2
676534969,15
2306437858,11
2098223845,15
1215756492,21
2005691532,5
1989333017,3
2595032956,15
2111243997,1
2559562137,3
2020951126,27
2133746724,13
2305487036,12
2234582104,9
2145677758,10
1943740464,7
2146338686,14
324716293,26
2106844322,5
1977962940,5
2071945290,9
2097610456,3
2305149078,48
2643240504,1
2286762552,1
318223274,16
2690129406,1
2015993564,6
173985206,11
2637492331,3
2207994888,10
2091408825,3
373527276,1
2113973397,30
2028490543,9
2540786944,1
2099096693,5
2359298091,3
1750182674,3
2567673761,24
2779435963,14
2029759494,15
1270524479,7
2514631528,41
2153536688,1
2609307906,3
2822743507,1
1840214755,3
1379296223,1
1987955771,3
223722149,2
2146542133,2
2146298832,6
2223704919,3
2120795171,2
2122836169,2
2420225458,4
2555959009,2
2164590639,8
1242698598,1
2796769102,8
2108763669,38
209089107,2
2811023652,1
167244333,8
2282286703,1
2109217526,39
2006498331,10
277747566,4
362392698,1
2150058276,4
2237805498,1
2189669108,37
2122682165,3
2294069718,2
2171408404,13
2149332607,3
2012144994,10
2480228908,2
2222139868,2
2098468527,13
2285436336,1
2482500164,18
2159929169,12
2478126341,3
2187934495,6
2344138473,1
2148704103,9
209597582,2
2590042826,2
2009405696,2
2154018249,1
2415929598,1
2102234260,7
2128248289,26
2250746218,7
2404731273,3
871315622,29
1887611790,21
2675726709,6
2295213217,6
2229851321,1
2754417101,4
2086007589,21
2147295685,7
2094070390,9
2777498946,5
2156490848,3
2146395523,4
2066459353,2
2075547740,20
2051329096,4
2013217864,7
2259197852,2
2231150199,1
968908394,2
959923227,2
1845407239,16
1914255717,8
2107651123,10
2225163463,1
2015700678,3
411389478,5
1267440791,5
2315374290,2
2132732551,10
1982954293,8
1567547410,6
2585385873,3
2171374765,2
2065004520,2
2547166249,1
88104268,2
2045861375,29
1449538719,11
2312813845,11
2052504364,18
2678275154,3
2132291093,3
2150067526,7
2427645184,2
2025524622,2
1436527968,6
2308304830,44
679536465,26
2145947907,5
2121678819,7
1993706090,35
2131723378,3
2245348275,2
2232109200,2
1970065438,4
2491471053,2
2295430184,3
2166968640,22
2756218370,2
1145713208,17
2143187762,3
2290507576,3
2493325629,2
209142840,2
2123667360,14
1974344292,49
